S40921A,"Unspecified superficial injury of right upper arm, initial encounter"
S42361B,"Displaced segmental fracture of shaft of humerus, right arm, initial encounter for open fracture"
S42361D,"Displaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with routine healing"
S42361G,"Displaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with delayed healing"
S42361K,"Displaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with nonunion"
S42361P,"Displaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with malunion"
S42361S,"Displaced segmental fracture of shaft of humerus, right arm, sequela"
S42362A,"Displaced segmental fracture of shaft of humerus, left arm, initial encounter for closed fracture"
S42362B,"Displaced segmental fracture of shaft of humerus, left arm, initial encounter for open fracture"
S42362D,"Displaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with routine healing"
S42362G,"Displaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with delayed healing"
S42362K,"Displaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with nonunion"
S42362P,"Displaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with malunion"
S42362S,"Displaced segmental fracture of shaft of humerus, left arm, sequela"
S42363A,"Displaced segmental fracture of shaft of humerus, unspecified arm, initial encounter for closed fracture"
S42363B,"Displaced segmental fracture of shaft of humerus, unspecified arm, initial encounter for open fracture"
S42363D,"Displaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with routine healing"
S42363G,"Displaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with delayed healing"
S42363K,"Displaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with nonunion"
S42363P,"Displaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with malunion"
S42363S,"Displaced segmental fracture of shaft of humerus, unspecified arm, sequela"
S42364A,"Nondisplaced segmental fracture of shaft of humerus, right arm, initial encounter for closed fracture"
S42364B,"Nondisplaced segmental fracture of shaft of humerus, right arm, initial encounter for open fracture"
S42364D,"Nondisplaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with routine healing"
S42364G,"Nondisplaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with delayed healing"
S42364K,"Nondisplaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with nonunion"
S42364P,"Nondisplaced segmental fracture of shaft of humerus, right arm, subsequent encounter for fracture with malunion"
S42364S,"Nondisplaced segmental fracture of shaft of humerus, right arm, sequela"
S42365A,"Nondisplaced segmental fracture of shaft of humerus, left arm, initial encounter for closed fracture"
S42365B,"Nondisplaced segmental fracture of shaft of humerus, left arm, initial encounter for open fracture"
S42365D,"Nondisplaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with routine healing"
S42365G,"Nondisplaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with delayed healing"
S42365K,"Nondisplaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with nonunion"
S42365P,"Nondisplaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with malunion"
S42365S,"Nondisplaced segmental fracture of shaft of humerus, left arm, sequela"
S42366A,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm, initial encounter for closed fracture"
S42366B,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm, initial encounter for open fracture"
S42366D,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with routine healing"
S42366G,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with delayed healing"
S42366K,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with nonunion"
S42366P,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm, subsequent encounter for fracture with malunion"
S42366S,"Nondisplaced segmental fracture of shaft of humerus, unspecified arm, sequela"
S42391A,"Other fracture of shaft of right humerus, initial encounter for closed fracture"
S42391B,"Other fracture of shaft of right humerus, initial encounter for open fracture"
S42391D,"Other fracture of shaft of right humerus, subsequent encounter for fracture with routine healing"
S42391G,"Other fracture of shaft of right humerus, subsequent encounter for fracture with delayed healing"
S42391K,"Other fracture of shaft of right humerus, subsequent encounter for fracture with nonunion"
S42391P,"Other fracture of shaft of right humerus, subsequent encounter for fracture with malunion"
S42391S,"Other fracture of shaft of right humerus, sequela"
S42392A,"Other fracture of shaft of left humerus, initial encounter for closed fracture"
S42392B,"Other fracture of shaft of left humerus, initial encounter for open fracture"
S42392D,"Other fracture of shaft of left humerus, subsequent encounter for fracture with routine healing"
S42392G,"Other fracture of shaft of left humerus, subsequent encounter for fracture with delayed healing"
S42392K,"Other fracture of shaft of left humerus, subsequent encounter for fracture with nonunion"
S42392P,"Other fracture of shaft of left humerus, subsequent encounter for fracture with malunion"
S42392S,"Other fracture of shaft of left humerus, sequela"
S42399A,"Other fracture of shaft of unspecified humerus, initial encounter for closed fracture"
S42399B,"Other fracture of shaft of unspecified humerus, initial encounter for open fracture"
S42399D,"Other fracture of shaft of unspecified humerus, subsequent encounter for fracture with routine healing"
S42399G,"Other fracture of shaft of unspecified humerus, subsequent encounter for fracture with delayed healing"
S42399K,"Other fracture of shaft of unspecified humerus, subsequent encounter for fracture with nonunion"
S42399P,"Other fracture of shaft of unspecified humerus, subsequent encounter for fracture with malunion"
S42399S,"Other fracture of shaft of unspecified humerus, sequela"
S42401A,"Unspecified fracture of lower end of right humerus, initial encounter for closed fracture"
S42401B,"Unspecified fracture of lower end of right humerus, initial encounter for open fracture"
S42401D,"Unspecified fracture of lower end of right humerus, subsequent encounter for fracture with routine healing"
S42401G,"Unspecified fracture of lower end of right humerus, subsequent encounter for fracture with delayed healing"
S42401K,"Unspecified fracture of lower end of right humerus, subsequent encounter for fracture with nonunion"
S42401P,"Unspecified fracture of lower end of right humerus, subsequent encounter for fracture with malunion"
S42401S,"Unspecified fracture of lower end of right humerus, sequela"
S42402A,"Unspecified fracture of lower end of left humerus, initial encounter for closed fracture"
S42402B,"Unspecified fracture of lower end of left humerus, initial encounter for open fracture"
S42402D,"Unspecified fracture of lower end of left humerus, subsequent encounter for fracture with routine healing"
S42402G,"Unspecified fracture of lower end of left humerus, subsequent encounter for fracture with delayed healing"
S42402K,"Unspecified fracture of lower end of left humerus, subsequent encounter for fracture with nonunion"
S42402P,"Unspecified fracture of lower end of left humerus, subsequent encounter for fracture with malunion"
S42402S,"Unspecified fracture of lower end of left humerus, sequela"
S42409A,"Unspecified fracture of lower end of unspecified humerus, initial encounter for closed fracture"
S42409B,"Unspecified fracture of lower end of unspecified humerus, initial encounter for open fracture"
S42409D,"Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with routine healing"
S42409G,"Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with delayed healing"
S42409K,"Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with nonunion"
S42409P,"Unspecified fracture of lower end of unspecified humerus, subsequent encounter for fracture with malunion"
S42409S,"Unspecified fracture of lower end of unspecified humerus, sequela"
S42411A,"Displaced simple supracondylar fracture without intercondylar fracture of right humerus, initial encounter for closed fracture"
S42411B,"Displaced simple supracondylar fracture without intercondylar fracture of right humerus, initial encounter for open fracture"
S42411D,"Displaced simple supracondylar fracture without intercondylar fracture of right humerus, subsequent encounter for fracture with routine healing"
S42411G,"Displaced simple supracondylar fracture without intercondylar fracture of right humerus, subsequent encounter for fracture with delayed healing"
S42411K,"Displaced simple supracondylar fracture without intercondylar fracture of right humerus, subsequent encounter for fracture with nonunion"
S42411P,"Displaced simple supracondylar fracture without intercondylar fracture of right humerus, subsequent encounter for fracture with malunion"
S42411S,"Displaced simple supracondylar fracture without intercondylar fracture of right humerus, sequela"
S42412A,"Displaced simple supracondylar fracture without intercondylar fracture of left humerus, initial encounter for closed fracture"
